pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,7,3,31,1,328.1672632000409,329.16570060001686,329.16570060001686,329.16570060001686,329.16570060001686,329.18192689982243,330.16385869984515,330.16385869984515,v,1,0.44322760007344186,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,8,0,32,3,330.64503020001575,331.6273468998261,331.6273468998261,331.6273468998261,331.6273468998261,331.6608177998569,332.6269990999717,332.6269990999717,z,1,0.35294899996370077,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,8,1,33,2,333.00942009990104,334.00828449986875,334.00828449986875,334.00828449986875,334.00828449986875,334.0246071999427,335.00652489997447,335.00652489997447,v,0,0.47107740002684295,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,8,2,34,3,335.50556820002384,336.51938439998776,336.51938439998776,336.51938439998776,336.51938439998776,336.53764039999805,337.502680900041,337.502680900041,z,1,0.39841279992833734,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,8,3,35,0,337.9185034998227,338.9178683999926,338.9178683999926,338.9178683999926,338.9178683999926,338.9337655999698,339.91572849988006,339.91572849988006,x,1,0.5143517998512834,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,9,0,36,0,340.4633137998171,341.4506838999223,341.4506838999223,341.4506838999223,341.4506838999223,341.4781978998799,342.44478269992396,342.44478269992396,x,1,0.4613635002169758,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,9,1,37,1,342.9273667000234,343.92638009996153,343.92638009996153,343.92638009996153,343.92638009996153,343.94272609986365,344.92441629990935,344.92441629990935,v,1,0.521308199968189,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,9,2,38,2,345.47339559998363,346.47255629999563,346.47255629999563,346.47255629999563,346.47255629999563,346.48887899983674,347.4702896999661,347.4702896999661,c,1,0.35898520005866885,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,9,3,39,3,347.8702271999791,348.86863329983316,348.86863329983316,348.86863329983316,348.86863329983316,348.88469609990716,349.8707899998408,349.8707899998408,z,1,0.4068779000081122,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,10,0,40,2,350.2995547000319,351.29847679985687,351.29847679985687,351.29847679985687,351.29847679985687,351.31518979999237,352.2962048999034,352.2962048999034,c,1,0.45319949998520315,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,10,1,41,3,352.7789935998153,353.77772669983096,353.77772669983096,353.77772669983096,353.77772669983096,353.77772669983096,354.77571179997176,354.77571179997176,z,1,0.3867651999462396,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,10,2,42,1,355.19073209981434,356.1906328999903,356.1906328999903,356.1906328999903,356.1906328999903,356.1906328999903,357.1890296000056,357.1890296000056,v,1,0.4777577000204474,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,10,3,43,0,357.6878460999578,358.68664139998145,358.68664139998145,358.68664139998145,358.68664139998145,358.68664139998145,359.69125679996796,359.69125679996796,x,1,0.486251899972558,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,11,0,44,3,360.2008396999445,361.19984350004233,361.19984350004233,361.19984350004233,361.19984350004233,361.2157121000346,362.1965210000053,362.1965210000053,z,1,0.45196640002541244,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,11,1,45,1,362.6793154999614,363.6789955999702,363.6789955999702,363.6789955999702,363.6789955999702,363.6789955999702,364.6769546000287,364.6769546000287,v,1,0.443136699963361,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,11,2,46,2,365.1603461999912,366.1589526999742,366.1589526999742,366.1589526999742,366.1589526999742,366.17481320002116,367.1566015998833,367.1566015998833,c,1,0.38586740009486675,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,11,3,47,0,367.57240749988705,368.57187350001186,368.57187350001186,368.57187350001186,368.57187350001186,368.5876944998745,369.5697126998566,369.5697126998566,x,1,0.5588198001496494,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,12,0,48,2,370.15197649993934,371.15097369998693,371.15097369998693,371.15097369998693,371.15097369998693,371.1670760998968,372.14889399986714,372.14889399986714,c,1,0.4487181000877172,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,12,1,49,0,372.6148963999003,373.61350620002486,373.61350620002486,373.61350620002486,373.61350620002486,373.6298505999148,374.61162630002946,374.61162630002946,x,1,0.42146610002964735,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,12,2,50,3,375.0608583998401,376.0595607999712,376.0595607999712,376.0595607999712,376.0595607999712,376.07629659981467,377.0580233000219,377.0580233000219,z,1,0.5843436999712139,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,12,3,51,2,377.6740468998905,378.6727219999302,378.6727219999302,378.6727219999302,378.6727219999302,378.6886572998483,379.6808354000095,379.6808354000095,c,1,0.45235979999415576,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,13,0,52,2,380.15212369989604,381.1522138998844,381.1522138998844,381.1522138998844,381.1522138998844,381.1522138998844,382.15015419991687,382.15015419991687,c,1,0.4726698000449687,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,13,1,53,0,382.66460849996656,383.64842620003037,383.64842620003037,383.64842620003037,383.64842620003037,383.66453639999963,384.64619469991885,384.64619469991885,x,1,0.37626249995082617,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,13,2,54,1,385.0454788999632,386.0444733998738,386.0444733998738,386.0444733998738,386.0444733998738,386.0444733998738,387.0447362998966,387.0447362998966,v,1,0.554164599860087,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,13,3,55,3,387.6247005998157,388.6235471998807,388.6235471998807,388.6235471998807,388.6235471998807,388.6235471998807,389.6221280999016,389.6221280999016,z,1,0.3893935999367386,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,14,0,56,0,390.03802119987085,391.0374735998921,391.0374735998921,391.0374735998921,391.0374735998921,391.05298439995386,392.03514339984395,392.03514339984395,x,1,0.5825405998621136,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,14,1,57,0,392.6342465998605,393.63274949998595,393.63274949998595,393.63274949998595,393.63274949998595,393.6491067998577,394.6307804998942,394.6307804998942,x,1,0.43454509996809065,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,14,2,58,3,395.09699269989505,396.096865599975,396.096865599975,396.096865599975,396.096865599975,396.11210749996826,397.0996291998308,397.0996291998308,z,1,0.5737699000164866,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,14,3,59,3,397.6928113999311,398.69272869988345,398.69272869988345,398.69272869988345,398.69272869988345,398.7079979998525,399.6895430998411,399.6895430998411,z,1,0.4350133999250829,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,15,0,60,0,400.15429099998437,401.1379928998649,401.1379928998649,401.1379928998649,401.1379928998649,401.15480789984576,402.1361686999444,402.1361686999444,x,1,0.45003950013779104,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,15,1,61,2,402.6019835998304,403.60129479994066,403.60129479994066,403.60129479994066,403.60129479994066,403.61706550000235,404.5987942998763,404.5987942998763,c,1,0.4401436001062393,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,15,2,62,1,405.0797564999666,406.0643779998645,406.0643779998645,406.0643779998645,406.0643779998645,406.0819437999744,407.0617549000308,407.0617549000308,v,1,0.49819849990308285,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,15,3,63,2,407.5777942999266,408.5761865999084,408.5761865999084,408.5761865999084,408.5761865999084,408.59253799985163,409.58945089997724,409.58945089997724,c,1,0.5537996999919415,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,16,0,64,1,410.1735282000154,411.172149799997,411.172149799997,411.172149799997,411.172149799997,411.1891202998813,412.17124069994316,412.17124069994316,v,1,0.4928259002044797,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,16,1,65,3,412.70172329992056,413.6865554000251,413.6865554000251,413.6865554000251,413.6865554000251,413.7017057999037,414.68311499990523,414.68311499990523,z,1,0.485989399952814,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,16,2,66,3,415.1987685998902,416.1979620999191,416.1979620999191,416.1979620999191,416.1979620999191,416.2146811999846,417.19421250000596,417.19421250000596,z,1,0.42951010004617274,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,16,3,67,0,417.6444605998695,418.64224709989503,418.64224709989503,418.64224709989503,418.64224709989503,418.65847359993495,419.64150070003234,419.64150070003234,x,1,0.3974488000385463,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,17,0,68,3,420.0576235000044,421.0569906998426,421.0569906998426,421.0569906998426,421.0569906998426,421.0569906998426,422.0568168000318,422.0568168000318,z,1,0.46618660003878176,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,17,1,69,0,422.5550436999183,423.5528781998437,423.5528781998437,423.5528781998437,423.5528781998437,423.56958379992284,424.55125329992734,424.55125329992734,x,1,0.49914009985513985,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,17,2,70,2,425.08394439984113,426.08287349995226,426.08287349995226,426.08287349995226,426.08287349995226,426.09918310004286,427.0951292999089,427.0951292999089,c,1,0.48741979990154505,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,17,3,71,0,427.5964062998537,428.5949305999093,428.5949305999093,428.5949305999093,428.5949305999093,428.61169349984266,429.5933695998974,429.5933695998974,x,1,0.6218688001390547,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,18,0,72,2,430.2423987998627,431.2434970999602,431.2434970999602,431.2434970999602,431.2434970999602,431.2728416000027,432.23927489994094,432.23927489994094,c,1,0.4460831999313086,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,18,1,73,1,432.70505779981613,433.7037492999807,433.7037492999807,433.7037492999807,433.7037492999807,433.7037492999807,434.70249329996295,434.70249329996295,v,1,0.5431274999864399,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,18,2,74,1,435.26845059986226,436.2669532999862,436.2669532999862,436.2669532999862,436.2669532999862,436.2833914998919,437.26489140000194,437.26489140000194,v,1,0.44979529990814626,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,18,3,75,2,437.73089129989967,438.7298464998603,438.7298464998603,438.7298464998603,438.7298464998603,438.7458336998243,439.72807620000094,439.72807620000094,c,1,0.40986720006912947,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,19,0,76,3,440.1603476998862,441.16049369983375,441.16049369983375,441.16049369983375,441.16049369983375,441.1756831998937,442.15787329990417,442.15787329990417,z,1,0.4694817999843508,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,19,1,77,1,442.63998119998723,443.6391747999005,443.6391747999005,443.6391747999005,443.6391747999005,443.65517379995435,444.63709579990245,444.63709579990245,v,1,0.3831887999549508,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,19,2,78,3,445.05177399981767,446.05191979999654,446.05191979999654,446.05191979999654,446.05191979999654,446.05191979999654,447.04974749987014,447.04974749987014,z,1,0.4443010000977665,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,19,3,79,3,447.51589159993455,448.51475450000726,448.51475450000726,448.51475450000726,448.51475450000726,448.5310628998559,449.5128803998232,449.5128803998232,z,1,0.4437025000806898,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,20,0,80,2,449.97835019999184,450.9773792999331,450.9773792999331,450.9773792999331,450.9773792999331,450.9773792999331,451.9754047000315,451.9754047000315,c,1,0.4229615000076592,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,20,1,81,0,452.4247522999067,453.4238813999109,453.4238813999109,453.4238813999109,453.4238813999109,453.43997539998963,454.421886399854,454.421886399854,c,0,0.4712204998359084,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,20,2,82,2,454.9208720999304,455.9194779000245,455.9194779000245,455.9194779000245,455.9194779000245,455.9363772999495,456.9177704998292,456.9177704998292,c,1,0.4025351998861879,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,20,3,83,1,457.3505831998773,458.3492690999992,458.3492690999992,458.3492690999992,458.3492690999992,458.36572479992174,459.3474026999902,459.3474026999902,v,1,0.5100354999303818,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,21,0,84,1,459.8802634999156,460.8792611998506,460.8792611998506,460.8792611998506,460.8792611998506,460.8954320999328,461.87697939993814,461.87697939993814,v,1,0.4280411000363529,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,21,1,85,2,462.32617639983073,463.3252890999429,463.3252890999429,463.3252890999429,463.3252890999429,463.3252890999429,464.3235464999452,464.3235464999452,c,1,0.36813300009816885,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,21,2,86,0,464.7223418999929,465.7210836999584,465.7210836999584,465.7210836999584,465.7210836999584,465.73728939983994,466.718409499852,466.718409499852,x,1,0.3851745999418199,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,21,3,87,0,467.1191090999637,468.11879009986296,468.11879009986296,468.11879009986296,468.11879009986296,468.13612089981325,469.11663619987667,469.11663619987667,x,1,0.3632050999440253,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,22,0,88,2,469.4989575999789,470.49700869992375,470.49700869992375,470.49700869992375,470.49700869992375,470.51347119989805,471.49589459993877,471.49589459993877,v,0,0.42880270001478493,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
50,c,,,,,22,1,89,2,471.94364559999667,472.94214679999277,472.94214679999277,472.94214679999277,472.94214679999277,472.9589338998776,473.9415543999057,473.9415543999057,c,1,0.35988959996029735,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,22,2,90,1,474.3243519999087,475.32295629987493,475.32295629987493,475.32295629987493,475.32295629987493,475.3395058999304,476.32127869990654,476.32127869990654,v,1,0.5204592000227422,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-50,x,,,,,22,3,91,0,476.8702759000007,477.8693015000317,477.8693015000317,477.8693015000317,477.8693015000317,477.8693015000317,478.8681723999325,478.8681723999325,x,1,0.36857190006412566,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,23,0,92,1,479.2670926998835,480.26709979982115,480.26709979982115,480.26709979982115,480.26709979982115,480.28162319981493,481.26395759987645,481.26395759987645,v,1,0.5414463998749852,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,23,1,93,3,481.8290593000129,482.8279436000157,482.8279436000157,482.8279436000157,482.8279436000157,482.8279436000157,483.8262737998739,483.8262737998739,z,1,0.5229762000963092,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
150,v,,,,,23,2,94,1,484.37542359996587,485.37603679997846,485.37603679997846,485.37603679997846,485.37603679997846,485.3906686999835,486.3724523000419,486.3724523000419,v,1,0.6033978001214564,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
-150,z,,,,,23,3,95,3,487.004239999922,488.0035343999043,488.0035343999043,488.0035343999043,488.0035343999043,488.0035343999043,489.0014843000099,489.0014843000099,z,1,0.4742468998301774,833309,001,2022-09-30_11h50.35.106,Motor Sequence Learning,2022.2.2,60.41259381350777,
